"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite","Somite","Somite"
"1335","1335","","2","172.66456618540676","387.3295222633674","63","171.1418918918919","22.09103102933344","108.0","215.0","169.0","1595727.0","382.479836979837","53.05329053642868","206.0","376.0","377.0","3566242.0","266.1341615860116","690.5870050579601","377.88843419364156","167.22222222222223","372.6666666666667","8.66784172041449","32","92","1","0","1","0","0","0"
"1336","1336","","2","163.56270358863264","405.27770491749857","62","163.46082597798846","20.60278463812959","99.0","283.0","162.0","1500080.0","399.4054701972322","59.03852591317345","223.0","452.0","391.0","3665344.0","262.3535614739381","691.3093324026053","372.979946541846","163.24242424242425","393.6969696969697","8.66784172041449","32","92","1","0","1","0","0","0"
"1337","1337","","2","158.16984554961422","403.03692918973917","61","158.211346298485","18.66524840860832","92.0","224.0","157.0","1472473.0","394.4254861931879","56.19699649512965","241.0","341.0","388.0","3670918.0","258.7329571848431","690.5179724433967","369.2520987859525","159.12121212121212","387.2121212121212","8.66784172041449","32","92","1","0","1","0","0","0"
"1338","1338","","2","154.42719261350283","421.993076611246","60","154.3286575342466","18.253954536193678","94.0","260.0","153.0","1408249.0","409.79090410958906","61.674236317656984","243.0","446.0","401.0","3739342.0","254.2458568891155","689.1972319350313","367.29974320950805","154.0909090909091","396.969696969697","8.66784172041449","32","92","1","0","1","0","0","0"
"1339","1339","","2","153.43556233565508","441.8715479317758","59","153.52153177163697","17.732877899430925","75.0","197.0","153.0","1094455.0","423.5105905456586","65.20545042132903","239.0","384.0","416.0","3019207.0","249.0141639303494","687.8565858585197","364.61763591805067","152.71875","404.21875","7.879856109467719","32","92","1","0","1","0","0","0"
"1340","1340","","2","154.19779745793062","452.7041936700796","58","154.53761842838566","17.41484634819248","102.0","279.0","154.0","831876.0","433.80401263236115","66.11227996742443","258.0","395.0","427.0","2335167.0","244.03794439838745","683.4963069132464","365.409894563929","154.73076923076923","409.96153846153845","7.163505554061562","32","92","1","0","1","0","0","0"
"1341","1341","","2","155.90535906761798","455.5944771930121","57","155.68110309087544","17.210016308893596","101.0","215.0","155.0","841145.0","435.5378493429576","65.87262765938402","236.0","412.0","429.0","2353211.0","238.9001867552465","679.132887286009","360.66188849917944","155.04347826086956","424.2173913043478","7.163505554061562","32","92","1","0","1","0","0","0"
"1342","1342","","2","156.49241547151766","474.35390520505837","56","156.46259878698768","17.083072540858804","100.0","206.0","156.0","851313.0","455.00551369233597","69.05358351355986","245.0","417.0","450.0","2475685.0","234.51461442263644","674.7503345445725","359.0912332400691","155.9090909090909","441.0","7.163505554061562","32","92","1","0","1","0","0","0"
"1343","1343","","2","157.21791989467047","478.40341712666543","55","157.3968601679445","17.490659632060645","104.0","212.0","157.0","862220.0","458.04454180357794","68.6007534937918","275.0","432.0","453.0","2509168.0","230.07780238972893","671.8880248605241","355.3226093334806","155.56521739130434","434.69565217391306","7.163505554061562","32","92","1","0","1","0","0","0"
"1344","1344","","2","158.36066980924986","489.56964754294506","54","158.59482917820867","17.584568238127176","98.0","182.0","158.0","858791.0","467.9146814404432","71.44840451231921","276.0","392.0","462.0","2533758.0","224.3715037147007","667.38000683131","353.264320929406","156.56521739130434","449.7826086956522","7.163505554061562","32","92","1","0","1","0","0","0"
"1345","1345","","2","157.81567053742663","494.8866024777871","53","158.08350082221816","17.533920968386642","106.0","182.0","157.0","865191.0","475.05262196236066","69.51078112358785","297.0","396.0","467.0","2599963.0","220.39383670251695","664.9238940603335","349.49790320361495","157.125","453.9583333333333","7.163505554061562","32","92","1","0","1","0","0","0"
"1346","1346","","2","157.60998425685523","506.0410198716884","52","157.7862895673347","17.311816202138488","104.0","194.0","157.0","842421.0","486.9248923019292","69.03576226078697","287.0","512.0","480.0","2599692.0","217.33272478526195","662.3316593315674","348.4102678739086","157.1304347826087","473.3478260869565","7.163505554061562","32","92","1","0","1","0","0","0"
"1347","1347","","2","157.01096052456458","504.9495676918927","51","157.65580969807868","17.40246600956727","104.0","176.0","157.0","861589.0","482.1604757548033","68.41187150116498","300.0","400.0","474.0","2635007.0","211.6434524056824","659.3042317584471","349.3569677156828","157.3913043478261","474.95652173913044","7.163505554061562","32","92","1","0","1","0","0","0"
"1348","1348","","2","157.02182539274756","505.6257523312259","50","156.8108108108108","17.029404539744775","100.0","175.0","156.0","835488.0","484.25262762762765","66.39579029767978","307.0","407.0","477.0","2580098.0","207.25742307459004","657.3352217514231","347.6946369132666","155.34782608695653","476.04347826086956","7.163505554061562","32","92","1","0","1","0","0","0"
"1349","1349","","2","158.57529802382453","505.7143382922712","49","158.1810899728222","17.997999968739258","103.0","177.0","157.0","1105844.0","489.00529251895296","68.03554234410697","271.0","436.0","482.0","3418636.0","202.4244817187433","653.4184158097104","345.31246563696544","157.22222222222223","474.7037037037037","7.879856109467719","32","92","1","0","1","0","0","0"
"1350","1350","","2","154.67634319998135","503.4593526444511","48","154.94465894465895","17.240589509413255","99.0","180.0","154.0","1083528.0","488.4072644072644","64.93590629710084","310.0","448.0","484.0","3415432.0","197.99259697219196","650.6431347589466","344.9913143394177","154.03703703703704","478.48148148148147","7.879856109467719","32","92","1","0","1","0","0","0"
"1351","1351","","2","156.52588326493122","512.9232492064436","47","156.92996987951807","17.33582922042429","102.0","193.0","156.0","1458821.0","500.4447074010327","67.1317553357562","295.0","505.0","496.0","4652134.0","192.04145773382425","648.2203287234862","348.36161294578045","155.26470588235293","486.79411764705884","8.66784172041449","32","92","1","0","1","0","0","0"
"1352","1352","","2","154.7745681601487","509.47497999636823","46","155.29632416165092","17.216373875758393","94.0","189.0","155.0","1444877.0","493.51289767841786","71.48518761985828","250.0","537.0","488.0","4591644.0","187.5953579522649","645.8068703519223","347.8830423253365","154.13888888888889","489.22222222222223","8.66784172041449","32","92","1","0","1","0","0","0"
"1353","1353","","2","153.04212499990334","545.5277287596584","45","154.1800636267232","17.066592760591007","105.0","159.0","154.0","726959.0","525.1522799575822","75.04112952709514","324.0","428.0","520.0","2476093.0","184.55189015195907","643.4853378531113","350.20827892184644","154.95","504.7","6.830134553650718","32","92","1","0","1","0","0","0"
"1354","1354","","2","155.0974502728059","526.6543032257382","44","156.08039954150973","17.56320075995107","98.0","166.0","155.0","953183.0","509.8452595382348","71.88823436056693","309.0","459.0","502.0","3113625.0","179.67664511840067","639.7425034104773","353.64148336512164","155.24","497.48","7.51314800901579","32","92","1","0","1","0","0","0"
"1355","1355","","2","152.57631870789817","543.2086087973512","43","153.44203347799132","16.900545014471138","97.0","150.0","153.0","495004.0","526.1664600123993","64.96486733534303","343.0","410.0","522.0","1697413.0","177.51130735206644","636.3239043916599","360.6510105752185","154.72222222222223","507.1111111111111","5.920252524017819","32","92","1","0","1","0","0","0"
"1356","1356","","2","152.65458754526648","527.1928460026257","42","153.83697478991596","16.615316952032916","92.0","188.0","153.0","640731.0","508.18799519807925","69.60273197032544","305.0","495.0","502.0","2116603.0","174.5071320838421","632.102705439332","362.4359298409384","153.75","490.7","6.512277776419602","32","92","1","0","1","0","0","0"
"1357","1357","","2","152.88622961199533","513.4069605717946","41","153.8221142162819","16.727837903192583","103.0","184.0","153.0","632978.0","495.155042527339","63.33380534963158","316.0","508.0","489.0","2037563.0","170.99869512785278","627.9878208936525","366.9202854062788","154.0625","480.0625","6.512277776419602","32","92","1","0","1","0","0","0"
"1358","1358","","2","152.46896750256784","513.4847649801821","40","152.73797492045668","16.561182782548794","89.0","157.0","152.0","816079.0","498.2365712146734","63.89940699664997","313.0","460.0","494.0","2662078.0","169.79326536719688","626.7494829057931","369.09613327856204","152.95238095238096","482.6666666666667","7.163505554061562","32","92","1","0","1","0","0","0"
"1359","1359","","2","149.95823832059426","509.6693214698027","39","150.195399873391","15.942892622828438","102.0","162.0","150.0","711776.0","495.58598860519095","58.35532146783237","337.0","453.0","493.0","2348582.0","167.3979125960444","624.5019750854079","375.90167121857587","150.78947368421052","482.5263157894737","6.830134553650718","32","92","1","0","1","0","0","0"
"1360","1360","","2","150.48292394047698","486.4097338502315","38","150.8455181182454","16.285032558778735","95.0","161.0","150.0","711840.0","475.62258953168043","52.858992504469164","293.0","468.0","476.0","2244463.0","164.5391861874605","621.3115896337689","384.82268507843725","150.95238095238096","464.4761904761905","6.830134553650718","32","92","1","0","1","0","0","0"
"1361","1361","","2","149.01373527473302","470.9696801401125","37","149.718176060798","15.972479268098622","94.0","152.0","149.0","709215.0","459.83343888537047","50.27129856396736","298.0","447.0","460.0","2178231.0","159.21846265541504","617.573601063323","390.88989522276455","150.38095238095238","451.85714285714283","6.830134553650718","32","92","1","0","1","0","0","0"
"1362","1362","","2","146.09051996455432","469.00582507717576","36","146.9733846400513","15.594790652199428","99.0","155.0","146.0","916673.0","452.8483245149912","57.87159332645222","275.0","462.0","450.0","2824415.0","152.57917515691688","612.9319780299782","391.91580279645615","147.34615384615384","438.7307692307692","7.51314800901579","32","92","1","0","1","0","0","0"
"1363","1363","","2","147.2996413519151","469.6496730554631","35","147.49665196798955","15.650433857741408","93.0","156.0","147.0","903122.0","459.3459088682019","58.08889503510475","287.0","481.0","457.0","2812575.0","151.18417043743364","608.278163345154","390.38476489945543","148.04","452.0","7.51314800901579","32","92","1","0","1","0","0","0"
"1364","1364","","2","146.89892802190772","480.04012908337637","34","146.7806630736567","15.730686475148067","95.0","154.0","146.0","898738.0","462.3728564429201","59.61550242588294","295.0","484.0","459.0","2831109.0","148.001332679698","604.5512601235985","386.55590974857284","146.29166666666666","447.1666666666667","7.51314800901579","32","92","1","0","1","0","0","0"
"1365","1365","","2","147.22741121772006","489.71609663997003","33","147.11713619995763","15.58847237925987","96.0","150.0","146.0","694540.0","470.1683965261597","61.155028627518334","301.0","502.0","467.0","2219665.0","145.36292827474264","598.3522592752852","386.1651367373201","146.94736842105263","452.2631578947368","6.830134553650718","32","92","1","0","1","0","0","0"
"1366","1366","","2","144.8403338476825","488.7255413418399","32","145.33762679117694","15.113073526057129","102.0","157.0","145.0","902692.0","471.06134277894057","59.17951296670187","307.0","424.0","467.0","2925762.0","145.84510017900502","591.315690438911","384.8470164152398","146.03846153846155","454.5","7.51314800901579","32","92","1","0","1","0","0","0"
"1367","1367","","2","144.94091669181014","485.2367986068382","31","145.50216589122414","15.341712275755407","100.0","187.0","145.0","906915.0","466.216589122413","59.08718293240759","281.0","640.0","461.0","2905928.0","144.63967041834908","587.5033914293816","383.0016479643274","145.63333333333333","449.1666666666667","7.51314800901579","32","92","1","0","1","0","0","0"
"1368","1368","","1","144.47990447687238","459.11543098820783","30","144.41898447606727","15.381595098366684","95.0","184.0","143.0","893087.0","448.3756468305304","50.889290988517985","302.0","606.0","445.0","2772755.0","142.2938629588288","584.103639242397","381.6790036930653","144.54166666666666","439.7083333333333","7.51314800901579","32","92","1","0","1","0","0","0"
"1369","1369","","0","145.29861248341382","339.98740531788224","141","144.94912728820773","15.464993685196829","96.0","177.0","145.0","680971.0","333.87079608343976","38.138728462467114","215.0","413.0","334.0","1568525.0","413.7124610156403","725.4316415052895","515.364684875956","144.25","327.9","6.830134553650718","31","1","0","0","0","0","0","0"
"1370","1370","","0","137.34821535960947","307.28054392643406","141","137.14636707265853","14.400291880679411","87.0","157.0","137.0","653091.0","304.8635027299454","35.99140856657122","197.0","299.0","305.0","1451760.0","403.18262220387135","726.670745801908","499.8516101346585","136.71428571428572","303.8095238095238","6.830134553650718","30","1","0","0","0","0","0","0"
"1371","1371","","0","134.67003982493517","308.4166767429466","141","134.31300467488313","13.705696234401612","78.0","171.0","134.0","632077.0","307.22779430514237","37.65574757033425","194.0","386.0","306.0","1445814.0","397.52480980401987","727.322329706222","488.40262710482955","133.23809523809524","300.6190476190476","6.830134553650718","29","1","0","0","0","0","0","0"
"1372","1372","","0","165.36114268115628","340.42151291552057","141","164.5771526001705","17.232228700356714","111.0","197.0","164.0","772196.0","334.95311167945437","36.644273040371836","210.0","460.0","335.0","1571600.0","461.7048645951878","723.0222410063839","477.6690465248789","163.05263157894737","330.5263157894737","6.830134553650718","12","1","0","0","0","0","0","0"
"1373","1373","","0","145.20155374100804","338.61051157959224","141","145.30169133192388","15.58373236471829","96.0","175.0","145.0","687277.0","331.61585623678644","38.3967584790777","208.0","392.0","331.0","1568543.0","446.11655466984973","724.8479378322374","452.8037503980642","144.63636363636363","324.54545454545456","6.830134553650718","27","1","0","0","0","0","0","0"
"1374","1374","","1","217.12821664988306","366.76631551642294","121","216.7162356321839","27.453314707643536","143.0","244.0","214.0","905007.0","360.26891762452107","39.334661180458575","222.0","436.0","358.0","1504483.0","501.27718895925756","712.4298183197745","399.48047180768503","218.78947368421052","360.3157894736842","6.512277776419602","34","83","1","0","0","0","0","1"
"1375","1375","","1","208.51906763684494","388.1076698230264","121","210.72790697674418","26.67018080853843","134.0","312.0","208.0","996743.0","377.91775898520086","46.856928973417475","236.0","498.0","373.0","1787551.0","517.6913779367223","710.6422969933186","405.8648732485875","216.9","372.85","6.830134553650718","11","83","1","0","0","0","0","1"
"1376","1376","","1","243.54006400336547","359.0530463407981","121","235.5939226519337","33.16984593448226","143.0","415.0","233.0","1108705.0","351.5050998725032","38.5309800624154","215.0","495.0","350.0","1654183.0","491.24028129301655","715.0864808076777","392.493101149313","227.6086956521739","350.95652173913044","6.830134553650718","20","82","1","0","0","0","0","1"
"1377","1377","","1","209.2960096597934","355.0339566770165","121","209.83057324840763","34.95982828694489","121.0","289.0","206.0","988302.0","346.53290870488325","41.921313905921345","204.0","524.0","345.0","1632170.0","482.06823451599445","720.6258361605541","380.46622395556875","212.76190476190476","348.2857142857143","6.830134553650718","17","82","1","0","0","0","0","1"
"1378","1378","","1","193.93707078045787","397.35166716265553","121","193.49936332767402","24.725587988082303","130.0","213.0","191.0","911769.0","376.848259762309","58.55656099391498","215.0","430.0","369.0","1775709.0","461.0805771465619","714.1245543648208","368.2826536475827","196.04761904761904","362.6666666666667","6.830134553650718","15","82","1","0","0","0","0","1"
"1379","1379","","1","203.77592743714598","367.30639526761445","121","204.1710970464135","30.140013147810517","117.0","310.0","201.0","967771.0","355.7776371308017","42.262675084820934","224.0","491.0","353.0","1686386.0","485.6437987937484","711.2598767880453","380.800953100935","208.1904761904762","351.0","6.830134553650718","2","83","1","0","0","0","0","1"
"1380","1380","","2","218.60568882502545","355.7877733616976","116","217.75887437925326","29.864320620441244","134.0","144.0","216.0","1183955.0","351.2326650726504","37.755001712132525","220.0","316.0","350.0","1909652.0","490.860971318919","713.6154902310665","392.14666653427315","218.04166666666666","351.0","7.163505554061562","34","83","1","0","0","0","0","1"
"1381","1381","","2","226.913941482503","360.39772510046106","115","227.06927435569366","32.2104560930449","141.0","187.0","224.0","1242296.0","355.8945348199598","38.24810314588127","227.0","366.0","354.0","1947099.0","491.1803817951485","713.7325517943568","388.2352411340579","226.14285714285714","353.4761904761905","7.163505554061562","34","83","1","0","0","0","0","1"
"1382","1382","","2","226.5607980527353","356.2233786833134","114","225.98404452690167","31.505764825866653","131.0","165.0","223.0","1218054.0","353.0141001855288","36.94372636682887","223.0","337.0","353.0","1902746.0","489.64406687254643","714.6413365352855","387.61198874605304","226.3181818181818","353.8636363636364","7.163505554061562","34","83","1","0","0","0","0","1"
"1383","1383","","2","230.48343556471812","355.76622561291737","113","228.65208940719145","31.612922408265764","139.0","275.0","226.0","941132.0","352.0150631681244","36.63524541783067","237.0","390.0","351.0","1448894.0","490.60229830123507","715.1596667446297","385.536093981417","224.71428571428572","353.1904761904762","6.512277776419602","34","83","1","0","0","0","0","1"
"1384","1384","","2","236.13117237391438","351.4703347401588","112","234.44540023894862","33.29760990694319","145.0","289.0","231.0","981154.0","348.63655913978494","36.98110793091776","233.0","398.0","348.0","1459044.0","488.9101064116789","716.3579732296663","383.61066827114774","224.89473684210526","352.36842105263156","6.512277776419602","34","83","1","0","0","0","0","1"
"1385","1385","","2","251.19356450703017","352.03654761256274","111","245.72579876013353","36.54058790455779","144.0","296.0","244.0","1030574.0","346.8223652837387","36.79630687840059","215.0","396.0","345.0","1454573.0","485.73632091117844","716.4665120145397","380.86997646001777","237.94117647058823","347.0","6.512277776419602","34","83","1","0","0","0","0","1"
"1386","1386","","2","261.265141290657","357.7788071744868","110","255.29480048367594","40.66951669669927","145.0","188.0","251.0","1055644.0","351.69915356711005","37.98206916295804","233.0","351.0","351.0","1454276.0","483.94215316860925","717.2159878746089","379.25502249553796","249.52941176470588","353.70588235294116","6.512277776419602","34","83","1","0","0","0","0","1"
"1387","1387","","2","258.05177806201357","352.14879772209736","109","253.00528652992176","42.81134309103363","151.0","371.0","248.0","1196462.0","347.2852611545781","38.50749312534286","236.0","485.0","346.0","1642312.0","481.6994434903977","716.767172532787","378.8540231624912","242.6","345.05","6.830134553650718","34","83","1","0","0","0","0","1"
"1388","1388","","2","266.03757039871476","357.68207215834065","108","258.1707624448645","43.8426765588384","154.0","175.0","255.0","1229151.0","353.9964293215711","38.66788925602841","221.0","347.0","352.0","1685377.0","482.4673959022695","718.0085841642118","376.7620758158494","247.47368421052633","354.7368421052632","6.830134553650718","34","83","1","0","0","0","0","1"
"1389","1389","","2","271.19393429867597","359.09316775211977","107","262.43521779425396","43.04088757310926","132.0","184.0","261.0","1415838.0","355.4239110287303","42.209155563687474","220.0","358.0","353.0","1917512.0","479.55187332059455","719.0575646857383","374.38853880385597","256.3478260869565","355.95652173913044","7.163505554061562","34","83","1","0","0","0","0","1"
"1390","1390","","2","276.36735783243506","359.4062125762056","106","268.68684321143337","44.664350712757305","154.0","178.0","267.0","1278412.0","356.66288356452293","40.81351959072752","215.0","348.0","355.0","1697002.0","476.39351191768304","718.0708237986343","373.0833164390893","256.85714285714283","354.0952380952381","6.830134553650718","34","83","1","0","0","0","0","1"
"1391","1391","","2","275.72279345509435","364.15859179508067","105","268.279468289558","48.77990025166453","152.0","262.0","264.0","1675137.0","361.6162716207559","42.83429658682742","217.0","480.0","359.0","2257932.0","472.36449249639514","719.5636822962191","373.1432465048987","266.96","362.48","7.51314800901579","34","83","1","0","0","0","0","1"
"1392","1392","","2","295.99172300615857","351.9949757331433","104","288.0801719304803","51.22555328718196","151.0","200.0","287.0","1541517.0","350.5877406092319","37.61831070298788","226.0","373.0","350.0","1875995.0","471.7259634453327","720.7619870814042","369.1487239021528","285.625","356.0","7.163505554061562","34","83","1","0","0","0","0","1"
"1393","1393","","2","289.5398227908475","363.3503445382374","103","279.683170995671","49.64217289461165","145.0","284.0","280.0","1033709.0","357.59659090909093","39.16228169713073","244.0","366.0","356.0","1321677.0","468.13762796019427","721.8840254359591","369.2740313384884","280.4375","358.5","6.209213230591561","34","83","1","0","0","0","0","1"
"1394","1394","","2","280.0647823591832","352.78609013375694","102","271.39678170654247","49.626304557147144","148.0","468.0","269.0","1281807.0","348.99724751217445","39.37181702030319","228.0","482.0","348.0","1648314.0","463.66792460275684","721.5106747238027","369.34902970384354","261.55555555555554","348.6666666666667","6.830134553650718","34","83","1","0","0","0","0","1"
"1395","1395","","2","286.21717951124435","357.3956184450867","101","274.51623193845","48.38918186469763","149.0","179.0","272.0","1462897.0","352.87577406642896","40.01581369660977","207.0","349.0","351.0","1880475.0","461.1138083985068","721.4438352795606","368.70738790722845","275.4782608695652","355.17391304347825","7.163505554061562","34","83","1","0","0","0","0","1"
"1396","1396","","2","283.08191722873823","352.90257308463356","100","273.28073394495414","50.70814456592928","149.0","180.0","269.0","1489380.0","348.26532110091745","38.7044751983953","217.0","345.0","347.0","1898046.0","458.3826904532424","720.1752383364978","368.0950032598051","272.0833333333333","350.4166666666667","7.163505554061562","34","83","1","0","0","0","0","1"
"1397","1397","","2","290.5330884846943","345.9721952868599","99","283.5250070641424","59.094762124235764","157.0","182.0","275.0","2006790.0","342.8294716021475","38.80567408065479","220.0","339.0","343.0","2426547.0","456.46710330005493","719.149752347449","368.0926687006407","289.11538461538464","348.4230769230769","7.879856109467719","34","83","1","0","0","0","0","1"
"1398","1398","","2","273.3041958758949","349.21638743076437","98","266.5113173063405","54.2598155046023","135.0","180.0","260.0","1895695.0","344.9586672290173","39.219705496546545","214.0","335.0","344.0","2453691.0","456.46710330005493","721.7859929916095","367.61335221988423","266.42857142857144","346.7142857142857","7.879856109467719","34","83","1","0","0","0","0","1"
"1399","1399","","2","297.9849305375627","346.62982961812935","97","290.2733578708947","66.35022334045678","150.0","217.0","280.0","2050491.0","342.5025481313703","38.694086512537496","215.0","429.0","342.0","2419438.0","453.61274552778576","719.7003713618511","366.7543956281837","283.25925925925924","341.037037037037","7.879856109467719","34","83","1","0","0","0","0","1"
"1400","1400","","2","281.37694773809784","343.2074169784376","96","273.99136099702594","54.97747732640831","145.0","230.0","266.0","1934653.0","338.4622574706132","39.67241067523016","215.0","456.0","337.0","2389882.0","450.4201002724733","719.9969635964019","366.75050469624307","267.86206896551727","338.82758620689657","7.879856109467719","34","83","1","0","0","0","0","1"
"1401","1401","","2","281.9688000189679","341.3726862194057","95","276.7370359875319","57.536301161670245","134.0","180.0","270.0","1953210.0","337.6773873618589","37.66280216983281","201.0","329.0","337.0","2383327.0","449.4619176026855","721.4237640799055","366.6703144749995","267.39285714285717","337.2142857142857","7.879856109467719","34","83","1","0","0","0","0","1"
"1402","1402","","2","287.260839702336","336.7217484404465","94","281.16237113402065","60.08944103446271","147.0","180.0","271.0","1963638.0","334.92554410080186","38.61983324438621","202.0","324.0","335.0","2339120.0","448.06986676624257","720.601050308047","365.7816392484766","266.41379310344826","330.7931034482759","7.879856109467719","34","83","1","0","0","0","0","1"
"1403","1403","","2","288.7760709272145","340.49467595976716","93","278.04016824395376","51.663976377813825","153.0","171.0","273.0","1322081.0","334.4336487907466","38.461323628679075","215.0","305.0","334.0","1590232.0","442.04422125533733","721.4762776745542","367.8926899871445","274.6190476190476","330.42857142857144","6.830134553650718","34","83","1","0","0","0","0","1"
"1404","1404","","2","294.7142131004038","341.71082043094816","92","286.85081240768096","55.94439500330888","157.0","172.0","279.0","1359386.0","337.21734543152564","40.93371010144272","203.0","300.0","338.0","1598073.0","435.9277403147605","720.8642567538878","368.106282208171","277.7826086956522","331.30434782608694","6.830134553650718","34","83","1","0","0","0","0","1"
"1405","1405","","2","296.5137155463415","338.31277289098364","91","288.71109236609027","62.04050870031302","158.0","204.0","277.0","1369068.0","332.18051455082247","40.02728841258031","195.0","318.0","332.0","1575200.0","423.15793747989886","720.374014793643","368.72808084448735","277.55","325.65","6.830134553650718","34","83","1","0","0","0","0","1"
"1406","1406","","2","290.5354795155418","331.45146851662645","90","282.60566082993523","54.847720849117486","159.0","174.0","274.0","1178183.0","326.33725113936197","39.650118735793","194.0","289.0","326.0","1360500.0","417.7386115029432","719.5741641599508","368.46368211204964","266.22222222222223","320.5","6.512277776419602","34","83","1","0","0","0","0","1"
"1407","1407","","2","273.4334851121923","324.07054794769545","89","268.88038507821904","46.72153844730475","163.0","173.0","261.0","1117198.0","317.6868832731649","38.06222775015121","207.0","282.0","318.0","1319989.0","404.65032232893844","721.4763086011106","369.7224540192509","263.2105263157895","312.36842105263156","6.512277776419602","34","83","1","0","0","0","0","1"
"1408","1408","","2","280.46214702189104","320.84951300684384","88","276.99368165249086","48.81534321834954","156.0","174.0","271.0","1139829.0","318.3703523693803","35.76369258193367","212.0","282.0","318.0","1310094.0","401.0999472958719","720.8812207461762","367.03953349441764","268.3888888888889","316.1111111111111","6.512277776419602","34","83","1","0","0","0","0","1"
"1409","1409","","2","297.16862064345423","319.0903672174145","87","287.825143129771","50.30189183418788","168.0","174.0","282.0","1206563.0","315.36140267175574","37.329826957293626","190.0","281.0","315.0","1321995.0","397.0253995141049","717.4487534625565","365.81512205297327","276.94444444444446","314.55555555555554","6.512277776419602","34","83","1","0","0","0","0","1"
"1410","1410","","2","306.957848416703","317.2227793945044","86","301.73897237033447","56.12073105474916","168.0","186.0","296.0","1244975.0","313.473339796413","38.570469367678974","190.0","298.0","313.0","1293391.0","395.5975681979682","716.0108040202871","363.92277901827725","294.5","313.6111111111111","6.512277776419602","34","83","1","0","0","0","0","1"
"1411","1411","","2","292.18238541027966","313.38375147204806","85","285.41170778906627","56.40612488973999","159.0","188.0","278.0","1179892.0","308.82656023222063","39.525159575384265","195.0","306.0","308.0","1276689.0","393.1498573703054","714.0420368183783","364.20516221007784","277.5882352941176","305.3529411764706","6.512277776419602","34","83","1","0","0","0","0","1"
"1412","1412","","2","274.08307232891076","305.59112384305087","84","268.45236363636366","51.25497276495619","148.0","188.0","261.0","1107366.0","301.54763636363634","38.91752417657848","176.0","307.0","300.0","1243884.0","391.98631588003025","713.9180437201758","364.25175829470163","256.3157894736842","296.2631578947368","6.512277776419602","34","83","1","0","0","0","0","1"
"1413","1413","","2","256.54945285208703","303.9626771787566","83","249.21769696969696","46.50408163964485","140.0","190.0","241.0","1028023.0","298.65551515151515","38.06696039955998","180.0","304.0","297.0","1231954.0","389.29834299464244","712.3922566286036","361.8254063334602","245.5","295.4","6.512277776419602","34","83","1","0","0","0","0","1"
"1414","1414","","2","244.1857322216808","298.5833369095354","82","241.4414195430238","43.45556564790294","135.0","194.0","235.0","993290.0","295.54180845892074","37.96582243888567","191.0","299.0","294.0","1215859.0","387.13885496745894","712.8358447672249","361.1058224607102","233.71428571428572","290.2857142857143","6.512277776419602","34","83","1","0","0","0","0","1"
"1415","1415","","2","252.12924216185525","297.7771633225447","81","246.39162857830166","49.08826689980877","143.0","190.0","237.0","1024250.0","294.12027904738994","37.14169814658208","189.0","300.0","293.0","1222658.0","385.792990342228","712.3341612521089","359.2686835069401","244.26315789473685","295.8421052631579","6.512277776419602","34","83","1","0","0","0","0","1"
"1416","1416","","2","211.2688500803109","287.4714812753128","80","209.94461685366437","38.780278711988046","116.0","190.0","204.0","879458.0","285.47505371210315","35.499682670443946","171.0","290.0","284.0","1195855.0","382.9366439342867","708.1116655297701","359.73374749615505","211.58823529411765","288.05882352941177","6.512277776419602","34","83","1","0","0","0","0","1"
"1417","1417","","2","211.0595168814013","289.083791974602","79","205.95963258399806","37.62923655322688","117.0","186.0","200.0","852055.0","285.77858351462413","36.0852176910075","179.0","292.0","284.0","1182266.0","381.9248514267728","708.0560384569078","356.24262520625877","205.45","285.1","6.512277776419602","34","83","1","0","0","0","0","1"
"1418","1418","","2","216.86893578047886","294.42373962548913","78","211.75915221579962","35.366168526239804","125.0","190.0","207.0","879224.0","289.8061175337187","37.3523107122164","170.0","298.0","288.0","1203275.0","382.1230190508335","707.9613877596593","351.7439314002585","207.8125","287.875","6.512277776419602","34","83","1","0","0","0","0","1"
"1419","1419","","2","193.18545898658004","292.5518087157581","77","190.76988335100742","27.19843780654538","121.0","183.0","188.0","539688.0","287.55779427359494","36.0147394421362","176.0","283.0","286.0","813501.0","382.6128664343042","707.627882847076","350.376598709139","191.2","287.8","5.6447393005377835","34","83","1","0","0","0","0","1"
"1420","1420","","2","212.10661729625048","294.14949187157885","76","209.21688419883367","30.49997091729385","129.0","187.0","207.0","753390.0","289.4931963343516","37.53789227534033","170.0","290.0","288.0","1042465.0","385.5952339406277","710.7103723296623","343.0903261445792","207.55","286.3","6.209213230591561","34","83","1","0","0","0","0","1"
"1421","1421","","2","230.38353926639155","310.1610139590307","75","225.99720410065237","40.04030355652881","137.0","188.0","219.0","727485.0","303.77912395153777","39.06050969176183","184.0","294.0","304.0","977865.0","385.850734823194","710.0596896979224","339.6941007668642","225.6","299.6","5.920252524017819","34","83","1","0","0","0","0","1"
