"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"810","810","","2","167.50263947661685","4954.56775809522","109","166.48372093023255","16.876770618641057","100.0","224.0","166.0","178970.0","4591.399069767442","686.0880848317581","3002.0","7788.0","4552.0","4935754.0","314.8083381909185","560.4518163200145","134.13114510231318","164.75","3762.5","3.504938994813924","5","131","1","0","0","1"
"811","811","","2","166.81181446403986","4609.434562229163","108","165.54766355140188","17.434014825246685","108.0","237.0","165.0","177136.0","4340.088785046729","549.332346327456","2760.0","6208.0","4330.0","4643895.0","314.18146082286756","560.3886783722246","133.91675509071447","164.2","3845.0","3.504938994813924","5","131","1","0","0","1"
"812","812","","2","169.09224193755725","4934.108333901297","107","167.65116279069767","16.961896888012923","118.0","221.0","167.0","180225.0","4656.009302325581","566.9279378296542","3055.0","5597.0","4623.0","5005210.0","315.30024568793783","560.1821919503661","133.78245486204779","165.16666666666666","4052.1666666666665","3.504938994813924","5","131","1","0","0","1"
"813","813","","2","167.43981943457015","4484.936685759631","106","167.3147973609802","17.88946294904141","106.0","207.0","167.0","177521.0","4290.701225259189","470.3349090671206","3101.0","5487.0","4288.0","4552434.0","315.3089859441979","558.9412143027055","134.32125693216872","162.0","3650.6666666666665","3.504938994813924","5","131","1","0","0","1"
"814","814","","2","164.6518131781732","4541.0180554377675","105","164.80416272469253","16.666698722052836","110.0","196.0","164.0","174198.0","4354.267738883633","433.6958127338284","3300.0","5611.0","4317.0","4602461.0","315.61502817371604","556.5569426160934","135.50138937048985","165.6","3956.8","3.504938994813924","5","131","1","0","0","1"
"815","815","","2","169.61761329566315","4379.622729408498","104","168.54545454545453","18.562215890765053","117.0","180.0","168.0","179838.0","4216.627928772259","411.60846950086335","2973.0","6282.0","4189.0","4499142.0","315.6436819460695","557.4784826376628","134.3115483681097","167.0","3750.3333333333335","3.504938994813924","5","131","1","0","0","1"
"816","816","","2","170.58958296652634","4187.409241354248","103","170.49622641509433","17.731844374335065","114.0","240.0","169.0","180726.0","4072.416037735849","361.83657996649464","3088.0","5129.0","4072.0","4316761.0","316.0355533050911","556.7871344971181","133.74786107561286","170.2","3620.0","3.504938994813924","5","131","1","0","0","1"
"817","817","","2","176.7970795511026","4286.378396413168","102","176.05263157894737","20.00218832410922","127.0","233.0","175.0","187320.0","4143.099624060151","401.6551684660061","3021.0","5789.0","4153.0","4408258.0","316.7844830832305","555.6477410338207","132.4891932146841","174.33333333333334","3602.6666666666665","3.504938994813924","5","131","1","0","0","1"
"818","818","","2","178.00334757529436","4203.253419684877","101","176.86579683131407","19.877907999586565","125.0","178.0","176.0","189777.0","4052.7483690587137","393.8884606822403","3023.0","6259.0","4071.0","4348599.0","315.46589947825595","555.3036402374838","132.0117846076764","182.6","3719.8","3.504938994813924","5","131","1","0","0","1"
"819","819","","2","182.1792354404461","3990.404440557198","100","182.29478672985783","19.93912275050701","129.0","236.0","181.0","192321.0","3872.0199052132702","334.7841421043489","2953.0","5148.0","3860.0","4084981.0","315.52696691208814","554.7965147215601","132.2985262184114","185.0","3486.0","3.504938994813924","5","131","1","0","0","1"
"820","820","","2","187.7045073317036","4183.781621886759","99","188.0085308056872","21.217964427409992","135.0","218.0","187.0","198349.0","4083.6947867298577","391.5760250791905","3030.0","4920.0","4105.0","4308298.0","315.950075772683","554.033135543029","131.94399539614702","190.0","3688.5","3.504938994813924","5","131","1","0","0","1"
"821","821","","2","196.42720277780973","4555.284933613816","98","195.53420805998127","21.769806737114244","138.0","182.0","194.0","208635.0","4474.153701968135","470.8403935156009","3327.0","6641.0","4476.0","4773922.0","316.0825127411434","552.9557167154264","133.06505153374977","200.25","4364.75","3.504938994813924","5","131","1","0","0","1"
"822","822","","2","189.53066361848124","4751.04987762172","97","189.92877492877494","22.48594106861262","129.0","239.0","189.0","199995.0","4656.5669515669515","518.4013783709269","3043.0","5182.0","4721.0","4903365.0","314.16430964116233","551.2188926303068","134.62211184290825","193.0","4312.75","3.504938994813924","5","131","1","0","0","1"
"823","823","","2","194.0350298346757","4543.946930497173","96","193.1722169362512","21.83387121259378","134.0","254.0","192.0","203024.0","4435.822074215033","494.6348645866421","3010.0","5210.0","4449.0","4662049.0","314.0164821677445","551.2751016634822","133.30566950709417","191.0","3985.75","3.504938994813924","5","131","1","0","0","1"
"824","824","","2","199.10919122418377","4700.794017818117","95","198.7359389895138","22.81789539563958","139.0","244.0","197.0","208474.0","4645.944709246902","564.9584062183777","3302.0","5004.0","4662.0","4873596.0","313.35707459955387","551.1532433364904","134.20245981177916","196.66666666666666","4409.0","3.504938994813924","5","131","1","0","0","1"
"825","825","","2","209.28250934496432","4762.145527779645","94","209.0","26.662241450431466","139.0","261.0","206.0","219450.0","4675.64380952381","512.4694478416974","3252.0","4712.0","4638.0","4909426.0","313.8621575311274","549.2060578517096","133.33241341617344","210.25","4431.0","3.504938994813924","5","131","1","0","0","1"
"826","826","","2","229.48514026414472","4890.945687551637","93","227.9389097744361","29.931640981243323","150.0","254.0","227.0","242527.0","4783.148496240601","391.1334766478716","3721.0","6300.0","4788.0","5089270.0","314.21772103726596","548.9510347480639","133.27888142105726","228.25","4155.75","3.504938994813924","5","131","1","0","0","1"
"827","827","","2","228.91801867268995","4385.411698642152","92","225.02873030583874","28.398831101668822","142.0","178.0","222.0","242806.0","4275.8785912882295","408.34817156021006","3204.0","6446.0","4304.0","4613673.0","312.47889523697773","549.3838211148671","130.4732753162728","228.2","3924.0","3.504938994813924","5","131","1","0","0","1"
"828","828","","2","253.80181932949552","4505.029078296016","91","247.48839368616527","31.803168825203908","163.0","182.0","247.0","266545.0","4382.137418755803","459.18495927397555","3156.0","6504.0","4394.0","4719562.0","312.92988033727244","549.2494544547046","129.4405204799593","223.25","3789.5","3.504938994813924","5","131","1","0","0","1"
"829","829","","2","271.6808691047208","4668.553416736617","90","267.6083650190114","39.86727082403587","162.0","277.0","267.0","281524.0","4525.195817490494","581.3538103171867","3272.0","5382.0","4540.0","4760506.0","313.2346898029127","546.7163670305351","127.71258493046116","234.5","3740.25","3.504938994813924","5","131","1","0","0","1"
"830","830","","2","317.512762887827","4798.626313702631","89","312.03470919324576","42.256112881225135","191.0","296.0","315.0","332629.0","4600.213883677298","595.92549179365","3119.0","5261.0","4575.0","4903828.0","313.92519514136745","545.9533256039545","126.99001615244434","304.2","3958.0","3.504938994813924","5","131","1","0","0","1"
"831","831","","2","361.81861418759706","4968.795431678519","88","353.2730732635585","45.86099730991838","219.0","321.0","357.0","371290.0","4762.889628924833","501.45872659002646","3481.0","5274.0","4772.0","5005797.0","315.1434723150191","545.2690337341122","125.74282699321306","319.0","3920.8","3.504938994813924","5","131","1","0","0","1"
"832","832","","2","392.0636983728219","5004.357255545795","87","379.6771728748806","61.16550350294164","211.0","386.0","381.0","397522.0","4797.16523400191","519.7484429903901","3397.0","5484.0","4777.0","5022632.0","314.5750181697237","544.907975187065","124.41185822042483","326.6","3832.0","3.504938994813924","5","131","1","0","0","1"
"833","833","","2","433.9854654304117","4958.23426898173","86","421.2467043314501","68.43778081615253","243.0","778.0","423.0","447364.0","4745.460451977401","463.0798220827097","3476.0","6117.0","4735.0","5039679.0","314.4641793894383","544.3617339337735","124.96907453955131","376.25","3803.25","3.504938994813924","5","131","1","0","0","1"
"834","834","","2","418.7721863695748","4689.787872504637","85","406.63696060037523","69.41005936859217","224.0","187.0","409.0","433475.0","4506.172607879925","475.33629729977224","3281.0","6736.0","4514.0","4803580.0","314.0435579482588","543.9039398361313","124.27661353887093","379.0","3657.714285714286","3.504938994813924","5","131","1","0","0","1"
"835","835","","2","430.16562827461786","4372.392714035344","84","423.13891531874407","69.7928616786741","233.0","575.0","423.0","444719.0","4212.281636536632","387.6855483698651","3132.0","5284.0","4234.0","4427108.0","313.20447741251917","544.3461546751425","125.76810442642127","388.6666666666667","3690.0","3.504938994813924","5","131","1","0","0","1"
"836","836","","2","405.917968830798","4290.421573151212","83","394.3744120413923","69.8390872055327","220.0","196.0","390.0","419220.0","4127.189087488241","411.76131599475366","2826.0","6816.0","4174.0","4387202.0","312.97765883866856","544.2796880456362","125.60602278247283","322.3333333333333","3568.3333333333335","3.504938994813924","5","131","1","0","0","1"
"837","837","","2","410.5252311020027","4200.797527295639","82","402.3669467787115","72.1937216696826","229.0","441.0","400.0","430935.0","4029.4631185807657","368.68379214682153","2806.0","6321.0","4026.0","4315555.0","313.42210081683186","544.1100949952852","126.28139954581167","367.6","3261.8","3.504938994813924","5","131","1","0","0","1"
"838","838","","2","374.0258336503441","3886.746805979269","81","369.9678334910123","69.34152486350794","193.0","885.0","364.0","391056.0","3770.20908230842","423.1758029713702","2598.0","6569.0","3810.0","3985111.0","312.3664612812845","544.9157364355483","128.21575530642485","438.4","3487.6","3.504938994813924","5","131","1","0","0","1"
"839","839","","2","364.12312207724574","3790.7529032152374","80","361.6194523135033","62.946519437857646","212.0","429.0","355.0","382955.0","3679.3994334277622","274.181321415065","2615.0","5851.0","3694.0","3896484.0","312.9804343641035","543.3375062304196","126.24391425150306","356.42857142857144","3157.714285714286","3.504938994813924","5","131","1","0","0","1"
"840","840","","2","370.06757268697464","3798.3194334518807","79","367.5433145009416","65.723247389635","219.0","682.0","362.0","390331.0","3675.0225988700563","273.5329223708925","2685.0","4678.0","3686.0","3902874.0","313.14015040444684","542.4596502295326","126.1866017895662","315.75","3166.75","3.504938994813924","5","131","1","0","0","1"
"841","841","","2","379.72672536228526","3803.256648644548","78","379.3172348484849","66.42981348566363","229.0","787.0","372.0","400559.0","3688.783143939394","289.4225126757868","2681.0","4595.0","3710.0","3895355.0","313.2250181417182","541.8018045953555","126.13218395367151","387.8333333333333","3195.0","3.504938994813924","5","131","1","0","0","1"
"842","842","","2","415.2299146047169","4081.07734652885","77","407.7849056603774","61.12217025272255","248.0","999.0","403.0","432252.0","3914.7169811320755","318.9117755431948","2940.0","4942.0","3891.0","4149600.0","313.7613488329283","541.5560238892839","126.63831873283853","497.75","3410.0","3.504938994813924","5","131","1","0","0","1"
"843","843","","2","424.6259868238463","4203.063759141244","76","416.08263695450324","58.899366364128","260.0","1072.0","417.0","448121.0","3981.7298050139275","405.0367328943575","2645.0","4609.0","3988.0","4288323.0","313.33563769429486","541.8544704654539","126.53546566610245","387.8333333333333","3085.8333333333335","3.504938994813924","5","131","1","0","0","1"
"844","844","","2","473.9053039273431","4199.6255542400495","75","464.6497175141243","57.48933183758701","310.0","1109.0","462.0","493458.0","4014.6572504708097","335.85277007349936","3030.0","4773.0","3994.0","4263566.0","313.4819944890391","541.5603948211897","126.54685081730226","394.5","3199.75","3.504938994813924","5","131","1","0","0","1"
"845","845","","2","510.93116721710385","3750.856517615864","74","501.7047169811321","57.774908999748924","344.0","651.0","501.0","531807.0","3618.5584905660376","289.7626904612917","2557.0","6844.0","3620.0","3835672.0","313.98589374214436","540.8959927891539","126.62963485471198","510.25","3221.25","3.504938994813924","5","131","1","0","0","1"
"846","846","","2","566.6635874328199","3821.690131390679","73","555.591856060606","58.677309290359524","393.0","725.0","554.0","586705.0","3672.3229166666665","322.19829178299847","2601.0","6671.0","3681.0","3877973.0","313.6323810310068","540.2005115061122","125.59845528297379","527.0","3239.75","3.504938994813924","5","131","1","0","0","1"
"847","847","","2","639.9505691111741","3813.920955757893","72","626.9615745079662","61.34000393765934","436.0","1537.0","630.0","668968.0","3678.4826616682285","276.06557740744614","2757.0","5684.0","3674.0","3924941.0","314.3289752652816","540.7213171831985","125.4618257185679","587.25","2974.75","3.504938994813924","5","131","1","0","0","1"
"848","848","","2","705.2115621989689","3600.509699738949","71","690.5722433460076","69.51485756970202","474.0","1434.0","692.0","726482.0","3488.1549429657794","270.82430421381855","2410.0","4927.0","3518.0","3669539.0","314.88434414166034","540.8585204085426","125.66193595292461","627.25","2892.75","3.504938994813924","5","131","1","0","0","1"
"849","849","","2","741.3894198762073","3438.0740355560138","70","718.5432098765432","78.463326566764","458.0","1431.0","723.0","756626.0","3316.7682811016143","266.27568952733765","2320.0","6178.0","3350.0","3492557.0","315.09886961667695","540.6363245758797","125.70477528465057","685.1666666666666","2876.8333333333335","3.504938994813924","5","131","1","0","0","1"
"850","850","","2","869.6074547085881","3757.391584204309","69","823.2064700285442","116.9745279395061","477.0","801.0","830.0","865190.0","3550.3843958135108","419.35730044017083","2131.0","6344.0","3601.0","3731454.0","314.65147685399063","540.3722089357598","124.61624467854602","701.8333333333334","2794.5","3.504938994813924","5","131","1","0","0","1"
